-0.530335416,0.532906431,0.131724918,0.415660636,1
-0.293261999,-0.889272575,-0.501019825,-0.530779398,1
-0.716874689,-0.422044985,-0.005034747,-0.737659953,1
-0.155203181,0.276914327,0.091213652,-0.327855333,-1
0.929955745,0.405231651,-0.869536042,0.385116805,-1
-0.327361319,-0.010161998,0.526522146,0.118630638,-1
0.068988612,0.697202938,0.225677559,0.310275544,-1
0.258130034,0.557663574,0.1069345,0.240448007,-1
-0.346038236,0.363212965,-0.005426009,-0.209654694,1
-0.264975635,-0.05160794,-0.389040523,0.168080742,1
0.773891763,-0.22677716,-0.647724618,0.300538953,-1
0.097380237,-0.042158929,0.667504217,-0.189156708,-1
-0.063201215,0.081972336,0.052611272,0.144225102,-1
-0.375217747,0.152481827,-0.3205477,-0.511253,1
-0.148417157,0.563657799,0.752224986,-0.134787224,-1
0.044103947,-0.329207139,-0.316500217,0.28556533,-1
-0.928186493,-0.322016244,-0.046408277,0.575803127,1
0.188929184,-0.230479706,-0.360800945,0.76731458,-1
-0.03235829,-0.942266484,0.69833028,0.352611937,-1
-0.310205494,0.487041146,-0.098614181,0.155931361,1
0.142652903,0.035582421,0.411670377,0.246963037,-1
0.222958675,-0.16410229,0.443252272,-0.443531904,-1
0.433009395,0.745034981,0.15413146,0.580407369,-1
-0.098922526,-0.393703189,0.756204734,-0.243560993,-1
-0.200261905,-0.424230339,0.282010384,-0.552188244,-1
-0.73942781,-0.139009782,-0.492264667,-0.273024559,1
0.138808397,-0.460867844,-0.319975327,0.521497374,-1
0.020924374,-0.288858977,-0.473904353,0.288759662,-1
-0.347263747,-0.2040617,0.71834608,0.004994616,-1
0.290347914,-0.05881966,-0.497021915,0.576217927,-1
-0.034234193,-0.234891321,0.176532575,0.494912504,-1
0.096988627,0.479434237,0.141062009,0.480812893,-1
-0.105329159,-0.033011245,0.231868702,0.423735613,-1
-0.180043338,0.428340694,-0.352452662,0.208197234,1
0.589728474,-0.488660814,0.431319484,0.317951311,-1
-0.32600491,-0.904009969,-0.422576205,-0.711610808,1
0.041501134,-0.2609181,-0.659356835,-0.61948407,-1
0.044905281,0.549386434,-0.562767568,0.213860956,-1
-0.316745505,0.472396648,0.164313229,0.386996451,-1
0.009151096,0.648819272,0.335663562,0.228840174,-1
-0.275439486,0.12664772,-0.220835951,0.013492648,1
-0.349110749,0.58300677,-0.230997141,-0.303881802,1
-0.224572497,-0.420937977,0.146932545,-0.840015165,-1
-0.124032527,0.36046904,0.633824448,0.401178977,-1
0.404409485,-0.468205922,-0.152142478,0.31623789,-1
0.151008313,0.71950039,0.01553425,0.254828636,-1
-0.638381153,-0.795615163,0.001357291,-0.237040009,1
0.021885711,0.122986663,0.119614756,-0.118363661,-1
-0.363686141,0.143097925,0.062610386,-0.367682923,-1
0.773626387,-0.242389125,0.470576296,0.196609447,-1
0.084618112,0.465803565,0.036363638,0.566041431,-1
0.201749096,0.049201805,-0.088823945,0.089670569,-1
0.915135528,-0.434698585,0.761150261,-0.744837174,-1
0.101088388,0.144676918,-0.074735875,-0.156815467,-1
-0.05201207,-0.229851251,0.037759349,-0.675735038,-1
0.533213514,0.129116617,0.766926543,0.776707188,-1
0.20924318,-0.151028111,0.297924781,-0.565026476,-1
-0.247865595,-0.384727911,-0.365582747,0.400624945,1
0.291681602,0.258642897,0.48509181,-0.387936096,-1
-0.180236578,0.287825398,-0.275466126,0.521637368,-1
-0.216338828,0.175921759,0.040248703,-0.161919654,-1
-0.932898523,0.432315715,-0.625974609,-0.133104778,1
-0.495078877,0.221747984,0.06147775,-0.14034566,1
0.376009762,-0.317077029,0.639876952,0.603630655,-1
-0.820409834,0.711668814,-0.516817634,0.266484775,1
0.227463363,0.778209759,-0.063874354,0.134079138,-1
0.168319811,0.3284468,0.428812166,-0.770348782,-1
0.136568047,0.156508574,-0.710003939,-0.111438615,-1
0.638046645,0.041167397,0.220262561,0.376304182,-1
0.338189279,0.168344071,-0.072554548,0.342118565,-1
0.119756449,0.630855636,0.375443601,-0.572453099,-1
0.139674462,0.286916549,-0.885701484,-0.05052297,-1
0.199568974,0.030880337,0.743874917,0.468795213,-1
0.013399252,0.30707067,0.214360775,0.00853664,-1
-0.402995677,0.137888813,0.159190626,-0.042940455,-1
0.064395718,0.118993589,-0.239454896,-0.220876175,-1
0.107729811,-0.672293111,0.439124108,0.593489351,-1
-0.5292997,-0.558921256,-0.394192794,-0.333410474,1
0.298541751,0.035995781,-0.063189999,0.233682784,-1
-0.140698175,-0.959126818,-0.045810642,-0.339527535,-1
-0.187075303,-0.195105433,-0.588424978,-0.379614884,1
0.303356541,-0.250621286,0.839927938,0.033421441,-1
-0.036740146,-0.327376776,-0.165931242,0.05513687,-1
0.525576417,0.055992252,-0.165806564,0.341363959,-1
0.193875714,0.150424994,-0.312205288,-0.152034363,-1
-0.32567404,-0.593721429,0.41683685,0.321731818,-1
0.223968954,0.023837374,0.805141417,0.821208247,-1
0.455308693,0.364455849,0.125706073,0.629182244,-1
0.332647571,0.261274311,-0.234576869,0.323396934,-1
0.061495226,0.797878491,-0.272875292,-0.254885019,-1
-0.326824369,-0.756612612,0.273423487,-0.520594069,-1
0.359684287,0.267279652,-0.089340384,-0.481465608,-1
0.015800456,0.465490655,-0.004009177,-0.604677965,-1
-0.212971642,0.333677019,-0.400140311,-0.68726252,1
-0.677069816,-0.01384926,0.063362951,0.225040908,1
0.040573791,0.754634811,-0.342812507,-0.213418718,-1
0.746102052,0.868740822,-0.936527542,-0.278359355,-1
0.286447494,-0.626445741,-0.043342728,-0.204367707,-1
0.109572484,0.341510314,-0.092439623,0.769407594,-1
-0.319415948,0.121453565,-0.151829652,-0.364684248,1
-0.201671546,-0.473002911,-0.166412328,0.075534188,-1
-0.056047896,-0.575125806,0.547831675,-0.193161394,-1
0.232115576,-0.084579853,0.232087425,-0.778419198,-1
-0.294063992,-0.077877256,0.379742894,0.584066185,-1
-0.09393625,0.081803579,0.240616848,0.591813649,-1
-0.112004166,0.312382875,0.491533884,-0.651317103,-1
-0.085051315,-0.375104326,-0.570651363,0.175546226,-1
-0.055860405,-0.165460297,0.113950362,-0.216039537,-1
0.452682184,0.222406656,-0.942273161,-0.09414448,-1
-0.116923536,0.247419824,-0.437301089,0.02546234,1
-0.333416418,-0.17250325,0.447715,0.034894258,-1
-0.08783023,-0.099194859,-0.157210817,-0.093935111,-1
-0.271404925,0.047775834,-0.570198003,0.741565501,1
0.764739396,-0.387235188,-0.69080257,-0.354657363,-1
0.464095828,-0.451959602,-0.491699981,0.14294507,-1
0.226760974,-0.347102606,0.147753738,-0.526561096,-1
-0.026590543,0.332225796,-0.274490369,0.000424672,-1
-0.37732058,-0.178790118,0.320978182,0.32779281,-1
0.390201366,0.302013864,-0.191669907,-0.245349418,-1
0.058629224,-0.53410475,0.766484931,-0.549655723,-1
-0.475194754,-0.500420535,-0.45257774,-0.227193375,1
0.300929168,-0.099713435,-0.540159707,0.054101599,-1
0.499647053,0.372026718,0.168185506,-0.468186311,-1
-0.49431086,0.000586062,0.207891516,0.470524663,1
0.221926651,-0.120147209,0.51074511,0.315771201,-1
-0.81294268,0.127949623,-0.775907936,-0.382889184,1
0.162510734,0.438891299,-0.533297743,0.282065912,-1
-0.37598677,0.105628724,-0.558771752,-0.696090504,1
-0.560173568,-0.243135972,-0.172254547,-0.78395526,1
-0.654331491,-0.603726645,-0.051835166,0.164895069,1
0.580432559,0.429493596,0.674295172,0.460681118,-1
0.524868946,0.096214972,-0.244026399,-0.189860001,-1
0.174349991,0.23653668,0.491881981,0.525218274,-1
-0.143441603,0.182943877,-0.376978444,0.280800204,-1
0.127131827,-0.201263275,-0.513540105,0.543348404,-1
-0.40043284,-0.337990854,-0.145057171,-0.122419881,1
0.07461799,0.445289089,0.343483957,-0.285405089,-1
-0.360275114,0.361729794,-0.338072233,0.010695224,1
-0.097324968,-0.200632881,0.265301883,0.017752598,-1
0.462057809,0.227195728,-0.776747534,-0.680380716,-1
0.123591553,0.245521394,0.094286251,0.541398634,-1
-0.290153126,-0.228786178,0.021863854,-0.176335679,-1
0.806380312,-0.078802364,0.588481686,-0.343496182,-1
0.595203616,-0.252785187,-0.865505816,-0.687201031,-1
0.762783389,-0.02725262,-0.499217451,-0.261612456,-1
-0.243853071,-0.229936665,0.260654463,0.055717345,-1
0.014608678,0.570891104,0.417339766,-0.035178882,-1
0.588482913,0.103557733,0.382507242,0.788968618,-1
-0.063432091,-0.130731607,0.504881883,-0.777680608,-1
0.071257124,-0.160133671,0.234403214,-0.189638266,-1
-0.063805639,-0.607233378,0.056394963,-0.008402698,-1
-0.300143768,-0.613721908,-0.369104348,0.144705652,1
-0.013430246,0.507528446,0.088295781,-0.051442836,-1
-0.607044001,0.547414596,-0.85476569,-0.758458216,1
0.117767377,0.004417146,-0.249047443,-0.23315601,-1
-0.917110942,0.448294146,-0.31457228,-0.150418811,1
0.134990549,0.090556816,0.34212281,0.438525389,-1
0.504744345,0.487548993,0.636726365,0.259713288,-1
-0.200818311,-0.3196631,0.315213517,0.139764535,-1
-0.153198307,-0.577807007,-0.120650471,0.081130093,-1
-0.213992127,0.25002275,0.156818237,0.495137441,-1
-0.498684483,0.003764407,0.20976782,0.27860122,1
0.749569947,-0.473981874,0.429463426,-0.206434973,-1
0.408377834,-0.534068505,0.417990345,-0.815495225,-1
0.331299061,0.255726703,-0.312908079,0.142135381,-1
-0.745685291,0.033660165,-0.045966014,0.064661401,1
0.732868595,0.550120743,0.144754529,-0.608361161,-1
0.763947231,0.676920932,0.323340244,0.664066414,-1
0.190613548,-0.021156559,0.730932528,-0.666564725,-1
0.123193986,0.902754571,-0.584134873,0.148215354,-1
0.842185625,-0.015394353,0.36424239,0.053984821,-1
0.204108351,-0.044182908,0.069623947,0.132970596,-1
-0.667939964,-0.529938563,0.001586609,-0.221215547,1
-0.56766841,-0.342567711,-0.066441078,0.054754337,1
0.54854375,-0.94116662,0.391186877,-0.674143355,-1
-0.028151064,0.571554329,0.228710597,0.412107949,-1
0.064505733,0.026079417,0.508650105,0.519875328,-1
0.343393879,-0.319034305,-0.407653731,-0.121325178,-1
0.194917854,-0.058575485,-0.120022359,0.552602556,-1
-0.175839101,0.335414935,-0.580034748,-0.488494276,1
0.443068802,-0.078392613,-0.348307269,0.017321598,-1
0.660202299,0.007928227,0.109123396,0.493280187,-1
0.117121601,0.207646464,-0.605552159,0.316934319,-1
-0.827723318,0.350703296,0.728827559,-0.271130691,1
-0.014953574,0.150553628,0.05447198,0.131154162,-1
-0.603115995,0.052471852,0.046063659,-0.665442568,1
0.320816879,-0.303404516,-0.559605487,0.258979592,-1
-0.15252428,-0.150325001,0.334978373,0.10894539,-1
-0.922098554,-0.40921707,0.196267094,-0.060226178,1
-0.78432047,-0.193348071,0.838522887,-0.445915098,-1
0.309221493,-0.341410471,0.141291066,-0.835367455,-1
0.306957576,0.267034434,-0.173321589,0.386501934,-1
0.352337347,-0.636605498,0.224958143,-0.648590906,-1
0.201793448,0.353692347,-0.11179853,-0.25462294,-1
0.214063902,0.495754457,0.192508354,-0.093493242,-1
0.958536714,0.502623819,0.307146828,0.082866635,-1
0.097645343,-0.164118514,0.065383655,-0.227717783,-1
0.63505982,-0.142350907,-0.019358176,0.495200214,-1
-0.269227576,-0.209205944,-0.588366675,0.385744438,1
-0.55614325,-0.68018719,-0.433849798,-0.167222841,1
-0.670976744,0.09970881,-0.273969616,-0.229604729,1
0.736921043,-0.231970365,0.103383923,0.412631386,-1
0.21809208,-0.082946189,0.419756701,0.018731909,-1
-0.306368462,0.021075108,-0.628662735,-0.492434361,1
0.55513134,0.376993604,-0.287151284,-0.071592214,-1
-0.073646982,-0.186105111,0.375337651,-0.619733237,-1
-0.345570683,0.014143559,-0.258927895,0.742100115,1
-0.239000906,0.275587416,-0.609867785,-0.474667435,1
0.095078217,-0.820639179,-0.412525251,-0.005701567,-1
-0.237156392,-0.809194246,0.15853094,-0.671346107,-1
0.416272911,-0.060071102,-0.188820599,-0.517464496,-1
-0.234605392,-0.460706502,0.449027976,0.099662382,-1
0.137003434,0.439886801,-0.117357408,0.103443405,-1
0.128846882,0.045762433,-0.105094552,0.007110726,-1
0.121543311,0.071036724,-0.466755471,0.881680036,-1
-0.134967226,-0.457219293,0.752392058,0.018982497,-1
-0.00765105,0.067261509,0.762351573,-0.126143241,-1
0.188309663,0.660884804,-0.347726034,-0.493355487,-1
0.05259563,-0.285319281,0.361480978,-0.188351753,-1
-0.241647162,-0.395889523,0.39976676,-0.785366068,-1
0.636067627,0.436099118,0.204783674,0.432220124,-1
-0.325858138,0.468687705,0.706951259,-0.484952545,-1
0.561015108,-0.011271169,-0.187472452,0.12054043,-1
0.306781037,-0.384776863,0.044096277,-0.325759237,-1
0.177076899,0.154821929,0.165026465,-0.099641562,-1
-0.252053293,0.150461229,0.089776495,0.439305648,-1
0.008479276,0.08007974,0.02759849,-0.384508395,-1
-0.488096798,0.248337091,0.342692634,-0.095416992,-1
0.15793976,-0.094458101,-0.277772841,0.459052489,-1
-0.786693594,-0.264309605,-0.013474152,0.2388526,1
0.141043524,-0.420666537,0.710380892,0.481710518,-1
-0.220636351,0.202995304,0.223315788,0.167818737,-1
0.248846336,-0.490364017,-0.787739783,-0.156447133,-1
0.0730312,-0.685500896,-0.733927768,0.584163715,-1
0.41589727,0.154688934,-0.345858359,-0.32063581,-1
0.40967876,-0.733966019,-0.122604351,0.228444988,-1
0.579167279,0.023277396,0.117749268,0.516084501,-1
0.516185215,-0.086280393,0.461005581,-0.329099115,-1
-0.61765004,-0.434115285,-0.487266803,0.330733325,1
0.497166541,0.078970024,-0.069103242,-0.136188804,-1
-0.006363034,-0.23176029,0.22141354,0.490341323,-1
-0.467787775,0.05688412,0.773253697,-0.098170962,-1
-0.307846591,-0.751778453,0.077362821,0.083120208,-1
-0.014816518,-0.393817688,0.199954533,-0.838818411,-1
0.557743537,0.507257903,-0.529318213,-0.180969403,-1
-0.126967413,-0.128439163,-0.16424163,0.846070925,-1
0.622823298,-0.329883789,0.860708936,-0.45685245,-1
0.028593661,0.103447098,-0.161862216,0.199714021,-1
-0.048084737,0.436232726,-0.011513387,0.12914122,-1
-0.371350077,0.49740731,-0.353064682,-0.769058774,1
0.301195123,-0.408271025,0.09065584,-0.24025723,-1
-0.256514092,-0.048141646,-0.552999568,0.119377526,1
-0.194091159,-0.203315747,-0.498735525,0.495180573,1
0.810255491,0.12516478,0.328145318,0.378125971,-1
-0.223940183,-0.111573063,-0.024332078,-0.270432091,-1
-0.396894235,0.087905449,0.501956654,0.412537132,-1
0.291542489,-0.158019149,0.556836194,0.516480312,-1
-0.477553015,-0.011671915,0.002200264,0.34274154,1
0.029317588,-0.806507489,0.940857766,0.297670985,-1
-0.9807692,0.366740195,0.512037235,0.136205222,1
-0.27868446,0.420200395,-0.060685307,-0.236970961,1
0.327780693,0.112639441,0.292206267,-0.26273439,-1
0.063842806,-0.545032957,0.100834894,-0.276657527,-1
0.223246366,-0.224939139,-0.166977898,-0.828693598,-1
-0.189358803,-0.23046332,0.662132236,-0.461874433,-1
0.522959946,0.428409992,0.657284012,0.169397676,-1
0.85725347,0.513375678,0.496362043,-0.43443218,-1
0.04752995,0.215970707,-0.441291279,0.061902232,-1
0.329830093,0.247821826,-0.387878668,-0.845631985,-1
0.017615542,0.228415549,0.549645989,-0.678009032,-1
-0.098491771,-0.753108377,-0.100483607,0.37032644,-1
-0.4345423,0.302659463,0.135064527,-0.074515417,1
-0.31065976,-0.218886819,-0.7773575,-0.58089329,1
0.04609635,-0.214842406,0.032919768,-0.577623935,-1
-0.124215838,0.090729005,0.35848312,-0.472954672,-1
0.670810376,-0.290331843,-0.650787084,0.086615955,-1
0.338537808,-0.195143317,0.190514624,0.193151333,-1
0.276416942,-0.606479223,0.300305422,0.110878912,-1
-0.392026176,-0.452490084,-0.180381624,-0.859925885,1
-0.213888884,0.098233159,-0.13172476,0.363756116,-1
-0.202498148,-0.378306187,0.035454339,-0.302541223,-1
-0.282989764,-0.343716721,-0.505248742,-0.224019528,1
0.868236614,-0.18191086,-0.008119176,-0.172715476,-1
-0.053399127,-0.313586512,-0.837903893,-0.431028016,1
-0.006221186,0.180817432,-0.204165969,-0.310195879,-1
-0.665443051,-0.048208999,0.121931659,-0.187193104,1
-0.002708909,-0.173222515,-0.256948114,0.036589411,-1
-0.225852407,-0.338925148,0.240785177,-0.028700112,-1
0.633814644,0.000147461,-0.634379378,-0.267569333,-1
-0.2101203,0.080137017,-0.074001697,0.11260521,-1
-0.315492042,-0.340884603,0.041534158,-0.287611958,-1
-0.358225268,0.33545371,0.860802904,-0.559424997,-1
-0.651382998,-0.277781046,0.271549656,-0.530463859,1
-0.456191571,-0.654442782,0.164837262,0.668448959,-1
-0.385601798,0.036455245,-0.61788729,0.166181069,1
0.466757669,0.719153232,-0.399424277,0.277387472,-1
0.283111534,-0.38883587,0.05434305,0.172872995,-1
-0.412181501,-0.072669953,0.54152058,0.147093572,-1
0.074809521,-0.113906571,-0.099392271,-0.50331199,-1
0.779499661,0.334269266,0.074066275,0.604136927,-1
-0.12184484,-0.035805269,-0.328747261,0.46421718,-1
0.02300212,0.2178663,-0.266953811,0.437836243,-1
-0.327387599,0.106810852,0.511818409,-0.166788407,-1
0.19339999,0.090219269,-0.276756996,0.514255178,-1
0.353607899,0.233479439,0.138480569,-0.508799887,-1
0.910657593,-0.049868806,0.142707753,-0.24759912,-1
-0.160979105,0.174767399,0.687423977,0.563341234,-1
-0.212456944,0.60292175,0.285778725,-0.340616566,-1
-0.113144384,-0.726322797,-0.143528096,0.550463571,-1
0.499401053,-0.604641766,-0.248794528,-0.545201102,-1
0.249531043,0.557714507,-0.656278422,0.218876392,-1
-0.659242275,0.629867766,-0.513385236,0.272912202,1
0.345523761,-0.02794076,-0.422150242,-0.047829031,-1
-0.776063687,0.532326633,-0.675755792,0.71755207,1
0.338749853,0.770843026,-0.709647519,0.658921129,-1
-0.904277992,0.277309269,-0.695113773,-0.07145884,1
-0.309088884,0.086876232,-0.547853375,-0.407364588,1
0.223095618,0.162645048,0.007309628,-0.22627482,-1
-0.535083206,-0.203695735,0.53521491,0.415091594,-1
0.344958903,-0.278274535,0.388231472,0.117601428,-1
-0.059844072,0.2787348,0.430994773,-0.217345784,-1
0.194473139,0.043747254,0.224717443,0.256068221,-1
-0.618478281,-0.214042462,0.030186498,0.924422117,1
0.082733226,0.145504389,0.203554026,0.280822396,-1
-0.555932704,0.191621606,-0.275230859,0.003403632,1
-0.107288943,-0.106145199,0.730311537,-0.417347688,-1
-0.305331829,0.41738679,0.031042107,-0.447225037,-1
0.736907942,-0.396691471,0.028367104,-0.302149997,-1
0.896537363,0.428471379,0.100373736,-0.004176958,-1
0.741370616,0.052476517,0.012114964,-0.021939784,-1
-0.190467203,-0.135183722,-0.530639051,0.196662257,1
0.181786131,0.595839383,0.339366754,0.475850572,-1
0.032939074,0.230143524,0.14057368,0.035307261,-1
-0.70082033,-0.114953782,-0.017496271,-0.344055068,1
-0.202848707,-0.101389023,-0.285292387,-0.477861572,-1
0.051372654,0.144254571,0.197256509,0.819736482,-1
0.902565888,-0.478636175,0.168705536,0.171533773,-1
0.091621974,0.160458877,-0.024425045,-0.907520796,-1
-0.269460974,-0.189716922,0.063287921,0.048247118,-1
-0.183425927,0.270319974,-0.09431127,-0.19670765,-1
0.249948016,-0.465652386,0.001230144,-0.510066573,-1
-0.308314159,-0.919675579,0.000442994,-0.80392041,-1
-0.193009449,-0.16782227,-0.689169104,0.372834692,1
0.399653437,-0.838582517,-0.270525465,-0.295279642,-1
-0.136281544,0.000797151,0.85141922,0.346775083,-1
0.269247376,-0.315215401,0.228955195,-0.103037694,-1
0.066357193,-0.927444811,-0.841212577,-0.012846398,-1
-0.744463034,0.297317537,0.6853521,-0.573049662,1
0.442320214,0.624132957,-0.508506668,0.290713502,-1
-0.24487115,-0.15341948,-0.026474043,-0.925213689,-1
-0.105114669,-0.309945785,0.670303224,-0.80491638,-1
-0.084212863,-0.486105878,-0.378800943,-0.027646993,-1
-0.27819886,-0.431003132,0.456285222,0.120755328,-1
0.715281996,0.007609926,0.759408199,0.053832624,-1
-0.297454332,0.367757539,-0.293120934,0.242125662,1
0.488146707,-0.543145385,-0.271945406,0.446098799,-1
0.243067483,0.149493,-0.022247843,0.517715687,-1
0.047914843,0.280222781,-0.134723791,0.034525706,-1
-0.551478155,0.0401573,-0.279815016,0.266861787,1
-0.091301389,-0.157753218,0.063969912,0.513607526,-1
-0.297120867,0.599328883,-0.617401652,0.215856801,1
0.616070557,0.08077878,0.729687557,-0.094975151,-1
0.649255177,-0.043024723,-0.10591535,-0.099003706,-1
0.46488681,0.696813144,0.079958553,-0.631317248,-1
-0.040653427,0.158098568,0.047165894,-0.599371521,-1
0.311576113,0.018798524,-0.024997066,-0.185897105,-1
-0.000536743,-0.840059667,-0.327613015,-0.267548835,-1
0.269113177,-0.754301858,0.322667229,-0.582859456,-1
0.308879881,0.078625593,-0.30620768,0.524188274,-1
0.053909137,0.265052862,-0.581545387,-0.211703092,-1
0.081379252,-0.70339127,0.271838191,0.948957077,-1
-0.199839243,0.722413134,-0.273804982,-0.316476532,1
-0.637276776,0.554091902,0.193508403,0.204598497,1
-0.014629806,0.513665884,0.022067491,0.04189783,-1
0.115009821,-0.366109943,-0.277035398,0.327083319,-1
-0.247042424,-0.365942317,-0.329486724,-0.274189307,-1
-0.470953376,-0.264052572,-0.070474165,-0.883482265,1
0.825776552,-0.36715438,-0.048240044,-0.352804692,-1
-0.527730551,0.25193919,-0.208714039,0.204146267,1
0.467465945,-0.204256118,-0.06713879,-0.468339345,-1
-0.408390845,-0.128912301,-0.392126543,0.487843632,1
-0.635216795,0.082838196,-0.068004227,-0.081029274,1
-0.272678778,0.394343597,-0.269961527,0.123157399,1
-0.104966522,0.207677452,-0.586598192,-0.463855678,1
0.082097992,-0.198993526,-0.657167479,-0.988022425,-1
0.025463245,0.293838382,-0.497432661,0.114408408,-1
-0.587167317,0.031816876,0.324439927,-0.714762081,1
0.187538552,-0.500905243,0.400196347,0.686590922,-1
0.220763421,-0.050371809,0.528518198,0.039002751,-1
0.570441869,-0.271502719,0.113710896,-0.271121911,-1
-0.102125463,0.350660691,-0.320511541,-0.105922969,-1
0.550094998,0.233895403,-0.550806421,0.456325809,-1
-0.581391526,-0.619241754,-0.018312031,0.011844262,1
-0.252498375,0.038910151,0.158662867,0.156064508,-1
-0.1930085,-0.337225354,-0.623029993,-0.304132431,1
-0.135901851,-0.31109017,0.516563323,0.619526273,-1
0.6765519,0.484696472,-0.663914592,0.190014949,-1
0.256847343,-0.853763483,-0.082178799,0.13651228,-1
0.582630165,0.531438046,0.183685466,-0.63264581,-1
0.585705528,-0.21511493,0.177159103,-0.298618602,-1
0.211904106,0.557132007,-0.459330762,0.507991078,-1
0.409135772,-0.1605576,-0.298026766,0.440780402,-1
0.435642819,0.114607042,0.09056069,-0.502375869,-1
-0.559666013,-0.935639998,0.537332757,-0.483101938,-1
-0.391129288,0.021681715,0.405330829,0.259699524,-1
0.146852087,-0.225662898,-0.037611489,0.320192206,-1
0.538943032,0.066709962,-0.02336481,-0.067423438,-1
0.077326686,-0.605763478,-0.422852293,-0.501222496,-1
-0.022728941,0.328629576,0.943116717,-0.388295568,-1
-0.197113049,-0.040698284,0.54569245,0.43330922,-1
-0.159888757,-0.127170733,-0.253678679,0.118266059,-1
-0.283296122,0.010276128,-0.66788112,-0.585102746,1
-0.810335794,-0.123822303,-0.250914359,0.086258819,1
0.361424066,0.028860013,-0.357054648,-0.409296327,-1
0.050657074,0.333955787,-0.293710849,-0.233387798,-1
0.649122069,-0.356245916,-0.729048838,-0.721999586,-1
